@relation data1

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A25 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A28 numeric
@attribute class {Negative,Positive}

@data
0.040404,0,0.5,0.333333,0.086207,0.3,0.4,0.4,0.2,0.2,0.2,0.159487,0.081109,0.093702,0.172945,0.094392,0.271933,0.001832,0,0.002232,0.003221,0.004689,0.003794,0.040406,0.081109,0.081109,0.081109,0.159487,Positive
0.353535,0,0.166667,0.666667,0.189655,0,0,0,0,0,0,0.146519,0.06622,0.086345,0.160138,0.080648,0.260979,0,0,0,0,0,0,0.353535,0.06622,0.06622,0.06622,0.146519,Negative
0.191919,1,0.166667,0.666667,0.293103,0,0,0,0,0,0,0.146519,0.06622,0.086345,0.160138,0.080648,0.260979,0,0,0,0,0,0,0.19192,0.06622,0.06622,0.06622,0.146519,Negative
0.010101,0,0.333333,0.333333,0.5,0.3,0.4,0.4,0.4,0.2,0.2,0.162629,0.083509,0.097287,0.160873,0.081422,0.260979,0.001145,0.001781,0,0,0,0,0.010102,0.083509,0.083509,0.083509,0.162629,Negative
0.020202,0,0.5,0.333333,0.482759,0.4,0.4,0.4,0.4,0.4,0.4,0.16983,0.091965,0.100835,0.188064,0.110782,0.283845,0.001717,0,0.004143,0.002195,0,0.002164,0.020204,0.091965,0.091965,0.091965,0.16983,Negative
0.070707,0,0.333333,0.666667,0.37931,0.2,0.2,0.2,0.2,0.2,0.2,0.215668,0.141137,0.130399,0.207842,0.130755,0.299985,0.003798,0.002056,0.001786,0.00285,0.117225,0.003325,0.070708,0.141137,0.141137,0.141137,0.215668,Negative
0.272727,0,0.5,0.333333,0.534483,0.2,0.2,0.2,0.2,0.2,0.2,0.365854,0.30466,0.228015,0.408034,0.345479,0.470548,0.010303,0.006437,0.012196,0.01562,0.023445,0.019207,0.272729,0.30466,0.30466,0.30466,0.365854,Positive
0.040404,1,0.333333,0.333333,0.051724,0.2,0.2,0.2,0.2,0.2,0.2,0.177475,0.099362,0.106795,0.189,0.09667,0.260979,0.001946,0.001781,0.001339,0.003221,0,0,0.040406,0.099362,0.099362,0.099362,0.177475,Negative
0.30303,0,0.166667,0.666667,0.137931,0.4,0.2,0.2,0.2,0.2,0.2,0.186474,0.100502,0.100682,0.181484,0.100827,0.273765,0.003324,0.000891,0.001116,0.003221,0.002345,0.003794,0.30303,0.100502,0.100502,0.100502,0.186474,Positive
0.282828,1,0.166667,0.333333,0.224138,0,0,0,0,0,0,0.146519,0.06622,0.086949,0.16579,0.084151,0.261655,0,0.000653,0.006696,0.005689,0.002063,0.000366,0.282829,0.06622,0.06622,0.06622,0.146519,Negative
0.494949,0,0.166667,0.666667,0.137931,0.2,0.2,0.2,0.2,0.2,0.2,0.472126,0.457242,0.330672,0.67131,0.559578,0.625196,0.062961,0.023749,0.042409,0.032591,0.032237,0.026122,0.494949,0.457242,0.457242,0.457242,0.472126,Negative
0.353535,1,0.166667,0.333333,0.172414,0,0.1,0.1,0,0,0,0.146516,0.066632,0.086345,0.160138,0.080648,0.260979,0.000501,0,0,0,0,0,0.353536,0.066632,0.066632,0.066632,0.146516,Positive
0,0,0.333333,0.666667,0.103448,0.4,0.4,0.4,0.2,0.2,0.4,0.152486,0.074819,0.091159,0.169054,0.090774,0.268816,0.002976,0,0.001116,0.001449,0.000703,0,0.000001,0.074819,0.074819,0.074819,0.152486,Positive
0.111111,1,0.333333,0.333333,0.362069,0.1,0.1,0.1,0.1,0.1,0.1,0.146961,0.066694,0.086619,0.160608,0.081143,0.261861,0.000571,0.000296,0.000557,0.000804,0.002691,0,0.111113,0.066694,0.066694,0.066694,0.146961,Negative
0.171717,0,0.166667,0.666667,0.189655,0.4,0.4,0.2,0.2,0.2,0.2,0.341991,0.263032,0.197187,0.345261,0.27127,0.404329,0,0.004643,0.007812,0.011272,0.011723,0.011382,0.171717,0.263032,0.263032,0.263032,0.341991,Positive
0.373737,0,0.166667,0.666667,0.206897,0.2,0.2,0.2,0.2,0.2,0.2,0.215535,0.141288,0.130723,0.23793,0.164621,0.326171,0.003434,0.001781,0.00346,0.005636,0.008206,0.00607,0.373737,0.141288,0.141288,0.141288,0.215535,Negative
0.121212,0,0.166667,0.666667,0.103448,0.4,0.4,0.4,0.2,0.2,0.2,0.211612,0.13272,0.123895,0.225545,0.147866,0.314195,0.004007,0,0.003123,0.005636,0.006159,0.005691,0.121212,0.13272,0.13272,0.13272,0.211612,Positive
0.252525,0,0.5,0.666667,0.172414,0.2,0.2,0.2,0.2,0.2,0.2,0.374749,0.309283,0.214261,0.350598,0.281738,0.416589,0.011489,0.00486,0.007494,0.011325,0.015774,0.013055,0.252527,0.309283,0.309283,0.309283,0.374749,Negative
0.191919,1,0.333333,0.333333,0.258621,0.1,0.1,0.1,0.1,0.2,0.1,0.154317,0.080635,0.089751,0.195611,0.081338,0.262078,0.017439,0.003696,0.042576,0.000003,0.003362,0.004297,0.191921,0.080635,0.080635,0.080635,0.154317,Negative
0.272727,0,0.333333,0.333333,0.37931,0.2,0.2,0.2,0.2,0.2,0.2,0.279078,0.190706,0.158909,0.286315,0.212596,0.364792,0.00704,0.003714,0.007003,0.008071,0.012574,0.007588,0.272728,0.190706,0.190706,0.190706,0.279078,Negative
0.070707,0,0.166667,0.666667,0.086207,0.2,0.2,0.2,0.2,0.2,0.2,0.217,0.142922,0.122367,0.206898,0.129914,0.296855,0.004024,0.00156,0.001894,0.003221,0.003986,0.005691,0.070707,0.142922,0.142922,0.142922,0.217,Positive
0.272727,1,0.333333,0.666667,0.206897,0.1,0.1,0.1,0.1,0.1,0.1,0.146768,0.071564,0.089378,0.160138,0.101807,0.261445,0.006446,0.003295,0,0.034362,0.001423,0,0.272729,0.071564,0.071564,0.071564,0.146768,Negative
0.010101,1,0.333333,0.666667,0.034483,0.3,0.4,0.2,0.2,0.2,0.4,0.16032,0.080506,0.095005,0.176248,0.099194,0.275014,0,0.000753,0.001783,0.003543,0,0.007019,0.010103,0.080506,0.080506,0.080506,0.16032,Positive
0.121212,1,0.333333,0.666667,0.086207,0.2,0.2,0.2,0.2,0.2,0.2,0.220967,0.146374,0.120627,0.205518,0.11027,0.272909,0.003157,0.001627,0.002427,0.003018,0.003575,0,0.121214,0.146374,0.146374,0.146374,0.220967,Negative
0.353535,1,0.166667,0.666667,0.086207,0.1,0.1,0.1,0.1,0.1,0.1,0.146761,0.069597,0.087162,0.159802,0.090389,0.262523,0.004073,0.000884,0,0.017005,0.004712,0.002828,0.353536,0.069597,0.069597,0.069597,0.146761,Negative
0.444444,0,0.166667,0.333333,0.793103,0,0,0,0,0,0,0.146519,0.06622,0.086345,0.160138,0.080648,0.260979,0,0,0,0,0,0,0.444444,0.06622,0.06622,0.06622,0.146519,Positive
0.161616,1,0.166667,0.333333,0.241379,0.1,0.1,0.1,0.1,0.1,0.1,0.14717,0.06652,0.087426,0.161204,0.081771,0.262052,0.001476,0.00117,0.001263,0.001823,0.003275,0.00265,0.161617,0.06652,0.06652,0.06652,0.14717,Negative
0.040404,1,0.333333,0.666667,0.034483,0.2,0.2,0.2,0.2,0,0,0.175935,0.08168,0.093259,0.160138,0.080648,0.260979,0.00229,0.001193,0,0,0,0,0.040406,0.08168,0.08168,0.08168,0.175935,Negative
0.353535,1,0.166667,0.666667,0.241379,0.2,0.2,0.1,0.2,0.2,0,0.152175,0.069801,0.096182,0.179973,0.080648,0.260979,0.003434,0.010757,0.005994,0,0,0,0.353536,0.069801,0.069801,0.069801,0.152175,Negative
0.090909,0,0.333333,0.666667,0.051724,0.2,0.2,0.2,0.2,0.2,0.2,0.223927,0.15033,0.136959,0.249655,0.10987,0.263645,0.004007,0.002969,0.00558,0.006441,0.007034,0.009485,0.09091,0.15033,0.15033,0.15033,0.223927,Positive
0.282828,1,0.166667,0.333333,0.155172,0.2,0.2,0.2,0.2,0.2,0.2,0.193839,0.115654,0.113785,0.194463,0.113599,0.285671,0.0023,0.001525,0.00171,0.001589,0.002349,0.001963,0.282829,0.115654,0.115654,0.115654,0.193839,Negative
0.191919,1,0.333333,0.333333,0.362069,0,0,0,0,0,0,0.146519,0.06622,0.086345,0.160138,0.080648,0.260979,0,0,0,0,0,0,0.191921,0.06622,0.06622,0.06622,0.146519,Positive
0.030303,1,0.166667,0.666667,0.034483,0.1,0.1,0.4,0.2,0.2,0.2,0.175142,0.100001,0.105074,0.193591,0.116853,0.28861,0.004673,0,0.002232,0.00161,0.001172,0,0.030304,0.100001,0.100001,0.100001,0.175142,Negative
0.060606,1,0.5,1,0.310345,0.2,0.2,0.1,0.2,0.1,0.2,0.176821,0.096773,0.092276,0.174393,0.08377,0.26459,0.003434,0.006531,0.00558,0.005072,0.004689,0.007588,0.060609,0.096773,0.096773,0.096773,0.176821,Negative
0.020202,1,0.5,0.666667,0.086207,0.2,0.2,0.2,0.2,0.2,0.2,0.173282,0.09435,0.103063,0.187824,0.110437,0.282831,0.001947,0.00095,0.001674,0.001763,0.003517,0.003794,0.020205,0.09435,0.09435,0.09435,0.173282,Negative
0.141414,1,0.166667,0.333333,0.465517,0,0,0,0,0,0,0.152512,0.067863,0.098361,0.160559,0.084077,0.261669,0.001982,0.012996,0.000499,0.005568,0.002105,0.003796,0.141415,0.067863,0.067863,0.067863,0.152512,Negative
0.353535,1,0.333333,0.666667,0.37931,0,0,0,0,0,0,0.146519,0.06622,0.086345,0.160138,0.080648,0.260979,0,0,0,0,0,0.159759,0.353537,0.06622,0.06622,0.06622,0.146519,Negative
0.20202,1,0.166667,0.333333,0.344828,0.3,0,0.1,0.1,0,0.1,0.146494,0.066194,0.088173,0.160138,0.080648,0.261209,0,0.001994,0,0,0.000703,0,0.202021,0.066194,0.066194,0.066194,0.146494,Negative
0.252525,0,0.166667,0.666667,0.137931,0.1,0.1,0.1,0.1,0.1,0.1,0.152862,0.070486,0.088558,0.16212,0.083276,0.263647,0.005148,0.002396,0.002356,0.004272,0.009505,0.009512,0.252525,0.070486,0.070486,0.070486,0.152862,Negative
0.141414,1,0.333333,0.333333,0.12069,0.2,0.1,0.1,0.1,0.2,0.2,0.15141,0.066803,0.093216,0.170263,0.088133,0.265397,0.001145,0.007719,0.013399,0.011272,0,0,0.141416,0.066803,0.066803,0.066803,0.15141,Negative
0.242424,1,0.166667,0.666667,0.137931,0.2,0.2,0.2,0.2,0.2,0.2,0.234056,0.164173,0.13457,0.24546,0.145366,0.309408,0.010303,0.004156,0.010044,0.012882,0.018756,0.015176,0.242425,0.164173,0.164173,0.164173,0.234056,Negative
0.040404,0,0.5,0.666667,0.155172,0.2,0.2,0.2,0.2,0.1,0.1,0.155023,0.074887,0.091111,0.16771,0.085558,0.261278,0.001313,0.000694,0.001116,0.008029,0.000914,0.00074,0.040406,0.074887,0.074887,0.074887,0.155023,Positive
0.232323,1,0.166667,0.333333,0.275862,0.1,0.1,0.1,0.2,0.2,0.2,0.150965,0.082526,0.101935,0.183294,0.091273,0.268161,0.019766,0.016905,0.013469,0.000034,0.006982,0.049123,0.232324,0.082526,0.082526,0.082526,0.150965,Negative
0.010101,0,0.166667,0.666667,0.017241,0.2,0.2,0.2,0.2,0.2,0.2,0.149422,0.070325,0.089277,0.165555,0.087093,0.266655,0.001259,0.000653,0.000558,0.00161,0.002345,0.001897,0.010101,0.070325,0.070325,0.070325,0.149422,Negative
0.050505,1,0.333333,0.333333,0.396552,0.2,0.2,0.2,0.2,0.2,0.2,0.196931,0.122069,0.097677,0.181077,0.105148,0.281924,0.003434,0.001187,0.002488,0.004831,0.007034,0.00627,0.050507,0.122069,0.122069,0.122069,0.196931,Negative
0.050505,0,0.166667,0.666667,0.051724,0.1,0.1,0.1,0,0.1,0.1,0.146864,0.066961,0.086345,0.160138,0.081016,0.274995,0.000893,0,0,0.000597,0.042761,0.001233,0.050505,0.066961,0.066961,0.066961,0.146864,Positive
0.131313,1,0.333333,0.333333,0.327586,0.2,0.2,0.2,0.2,0.2,0.2,0.233433,0.158796,0.140402,0.256984,0.184371,0.343142,0.004121,0.002969,0.006696,0.008052,0.009378,0.01897,0.131315,0.158796,0.158796,0.158796,0.233433,Negative
0.020202,1,0.333333,0.666667,0.068966,0.2,0.2,0.2,0.2,0.2,0.4,0.152894,0.073294,0.090242,0.169697,0.102532,0.278794,0.001374,0.000661,0.004464,0.020934,0.004689,0,0.020204,0.073294,0.073294,0.073294,0.152894,Negative
0.111111,1,0.333333,0.333333,0.517241,0.1,0.1,0.2,0.2,0.2,0.2,0.150746,0.123477,0.119673,0.215411,0.131762,0.296753,0.071503,0.001365,0.002142,0.00296,0.005158,0.170732,0.111113,0.123477,0.123477,0.123477,0.150746,Negative
0.020202,1,0.5,0.666667,0.086207,0.2,0.2,0.2,0.2,0.2,0.2,0.154496,0.076096,0.092619,0.17138,0.093622,0.271896,0.001946,0.000891,0.001116,0.002415,0.003517,0.002846,0.020205,0.076096,0.076096,0.076096,0.154496,Negative
0.020202,0,0.333333,0.666667,0.206897,0.2,0.1,0.2,0.2,0.2,0.2,0.172689,0.091524,0.10157,0.213227,0.109252,0.270992,0.032053,0.001387,0.002232,0.0041,0.002345,0,0.020203,0.091524,0.091524,0.091524,0.172689,Negative
0.040404,1,0.5,0.333333,0.241379,0.1,0.1,0.2,0.2,0.2,0.2,0.155773,0.102195,0.104795,0.183973,0.098339,0.266343,0.043394,0.000949,0.001339,0,0,0.006772,0.040407,0.102195,0.102195,0.102195,0.155773,Negative
0.131313,1,0.333333,0.333333,0.672414,0.4,0.4,0.2,0.2,0.2,0.2,0.246581,0.17042,0.147916,0.268267,0.195263,0.351829,0,0.003325,0.006696,0.006763,0.01055,0.008726,0.131315,0.17042,0.17042,0.17042,0.246581,Positive
0.161616,0,0.166667,0.666667,0.068966,0,0.1,0.2,0.2,0.2,0.2,0.14561,0.121572,0.118001,0.215557,0.140144,0.308056,0.069545,0.001247,0.002383,0.003459,0.005217,0.004545,0.161616,0.121572,0.121572,0.121572,0.14561,Negative
0.151515,0,0.5,0.333333,0.258621,0.1,0.1,0.1,0.1,0.1,0.1,0.150085,0.072598,0.086345,0.16813,0.082691,0.260979,0.007693,0,0.009468,0.003324,0,0.001514,0.151517,0.072598,0.072598,0.072598,0.150085,Negative
0.050505,1,0.166667,0.666667,0.051724,0.2,0.2,0.2,0.2,0.2,0.2,0.166433,0.088567,0.100003,0.180358,0.101687,0.277347,0.001626,0.001039,0.001493,0.001225,0.002169,0.001683,0.050506,0.088567,0.088567,0.088567,0.166433,Negative
0.30303,1,0.5,0.666667,0.103448,0.2,0.2,0.2,0.2,0.2,0.2,0.220634,0.148172,0.136285,0.24491,0.172099,0.33358,0.004579,0.003562,0.003348,0.004831,0.007034,0.005691,0.303033,0.148172,0.148172,0.148172,0.220634,Negative
0.020202,0,0.333333,0.333333,0.310345,0.2,0.2,0.2,0.2,0.2,0.2,0.165007,0.087295,0.096926,0.175651,0.095194,0.269596,0.002298,0.001187,0.002232,0.000671,0.003517,0.002846,0.020203,0.087295,0.087295,0.087295,0.165007,Negative
0.262626,0,0.333333,0.333333,0.293103,0.3,0,0,0,0,0,0.146519,0.06622,0.086345,0.160138,0.080648,0.260979,0,0,0,0,0,0,0.262627,0.06622,0.06622,0.06622,0.146519,Negative
0.353535,1,0.333333,0.666667,0.103448,0.2,0.2,0.2,0.2,0.2,0.2,0.336514,0.236715,0.162832,0.295044,0.248063,0.392507,0.011951,0.007932,0.006833,0.045092,0.014339,0.019076,0.353537,0.236715,0.236715,0.236715,0.336514,Negative
0.191919,0,0.166667,0.666667,0.137931,0.2,0.2,0.2,0.2,0.2,0.2,0.297575,0.217737,0.175404,0.313076,0.223668,0.358854,0.006888,0.00475,0.006473,0.008374,0.011723,0.009485,0.191919,0.217737,0.217737,0.217737,0.297575,Negative
0.353535,1,0.5,0.666667,0.137931,0,0,0,0,0,0,0.149445,0.06622,0.086345,0.160138,0.080648,0.261848,0,0,0,0,0.002652,0.006467,0.353538,0.06622,0.06622,0.06622,0.149445,Negative
0.040404,0,0.333333,0.666667,0.241379,0.2,0.2,0.2,0.2,0.2,0.2,0.188831,0.113382,0.112997,0.203814,0.089648,0.268519,0.003434,0.001781,0.003369,0.004831,0.002345,0.003794,0.040405,0.113382,0.113382,0.113382,0.188831,Negative
0.191919,0,0.333333,0.333333,0.155172,0.2,0.2,0.2,0.2,0.2,0.2,0.273293,0.174102,0.150228,0.271106,0.195963,0.307696,0.006869,0.003562,0.00558,0.009662,0.007034,0.003056,0.19192,0.174102,0.174102,0.174102,0.273293,Positive
0.353535,1,0.166667,0.666667,0.241379,0.1,0.1,0.1,0.1,0.2,0.2,0.147824,0.079,0.095999,0.176485,0.118033,0.278262,0.016255,0.010468,0.019799,0.040585,0.023445,0.00041,0.353536,0.079,0.079,0.079,0.147824,Negative
0.010101,0,0.333333,0.333333,0.189655,0.2,0.2,0.2,0.2,0.2,0.2,0.16692,0.089064,0.100171,0.184593,0.107907,0.291799,0.001603,0.000891,0.001423,0.002907,0.004689,0.005175,0.010102,0.089064,0.089064,0.089064,0.16692,Positive
0.292929,1,0.333333,0.333333,0.431034,0.3,0,0.1,0.2,0.1,0.1,0.146519,0.06622,0.086451,0.161433,0.0945,0.262264,0,0.000115,0.001318,0.022607,0.003936,0.007884,0.292931,0.06622,0.06622,0.06622,0.146519,Negative
0.010101,1,0.5,0.666667,0.206897,0.2,0.2,0.2,0.2,0.2,0.2,0.164237,0.085428,0.096866,0.178406,0.100207,0.27639,0.001488,0.000831,0.001451,0.00161,0.002345,0.001897,0.010104,0.085428,0.085428,0.085428,0.164237,Negative
0.343434,0,0.5,0.333333,0.275862,0.2,0.2,0.2,0.2,0.2,0.2,0.208689,0.135643,0.112313,0.184339,0.104983,0.279189,0.022896,0.002995,0.003348,0.003229,0.007036,0.000008,0.343436,0.135643,0.135643,0.135643,0.208689,Negative
0.191919,1,0.166667,0.666667,0.103448,0.2,0.2,0.2,0.2,0.2,0.2,0.32456,0.258164,0.193559,0.317646,0.223664,0.366469,0.0174,0.0057,0.010606,0.00829,0.011648,0.009352,0.19192,0.258164,0.258164,0.258164,0.32456,Negative
0.020202,0,0.5,0.666667,0.413793,0.2,0.2,0.2,0.2,0.2,0.2,0.17146,0.093074,0.099222,0.182914,0.104732,0.279921,0.001576,0.000813,0.001444,0.001634,0.00211,0.001732,0.020204,0.093074,0.093074,0.093074,0.17146,Negative
0.080808,0,0.333333,0.666667,0.086207,0.4,0.4,0.1,0.4,0.2,0.2,0.253916,0.163387,0.136632,0.22234,0.150706,0.354707,0,0.05688,0,0.009662,0.007034,0.005691,0.080809,0.163387,0.163387,0.163387,0.253916,Negative
0.20202,0,0.166667,0.666667,0.344828,0.2,0.1,0.1,0,0,0,0.201613,0.072498,0.086345,0.160138,0.080648,0.260979,0.007573,0,0,0,0,0,0.20202,0.072498,0.072498,0.072498,0.201613,Negative
0.121212,1,0.333333,0.333333,0.068966,0.2,0.2,0.2,0.2,0.2,0.2,0.252443,0.18292,0.15503,0.211533,0.132885,0.295198,0.005953,0.003147,0.003348,0.003221,0.011723,0.026181,0.121214,0.18292,0.18292,0.18292,0.252443,Negative
0.070707,0,0.166667,0.666667,0.172414,0.3,0.4,0.4,0.2,0.2,0.2,0.20071,0.125207,0.117118,0.208018,0.130908,0.297376,0.002879,0.000009,0.002235,0.003242,0.011739,0.000214,0.070707,0.125207,0.125207,0.125207,0.20071,Negative
0.191919,1,0.5,0.333333,0.293103,0.2,0.2,0.2,0.2,0.2,0.2,0.23287,0.137575,0.126181,0.219977,0.130141,0.274864,0.004121,0.001484,0.003348,0.003221,0.004689,0.003794,0.191922,0.137575,0.137575,0.137575,0.23287,Negative
0.353535,1,0.333333,0.333333,0.534483,0.1,0.1,0,0,0,0,0.149169,0.068499,0.087595,0.160609,0.084204,0.266665,0.002754,0.001355,0.000558,0.005775,0.017347,0.001138,0.353537,0.068499,0.068499,0.068499,0.149169,Negative
0.525253,0,0.166667,0.666667,0.155172,0.2,0.2,0.2,0.2,0.2,0.2,0.328671,0.269334,0.302483,0.381874,0.311326,0.444649,0.014882,0.011875,0.01116,0.016103,0.023445,0.017073,0.525252,0.269334,0.269334,0.269334,0.328671,Negative
0.161616,0,0.166667,0.666667,0.258621,0.4,0.4,0.2,0.2,0.2,0.2,0.303246,0.230128,0.178472,0.319253,0.201335,0.353895,0,0.003978,0.006696,0.007246,0.014067,0.007778,0.161616,0.230128,0.230128,0.230128,0.303246,Negative
0,1,0.333333,0.666667,0.017241,0.3,0.4,0.2,0.2,0.2,0.2,0.155589,0.074342,0.092123,0.169605,0.090468,0.268651,0,0.001262,0.000435,0.000528,0.001116,0.002441,0.000002,0.074342,0.074342,0.074342,0.155589,Negative
0.040404,1,0.333333,0.666667,0.068966,0.5,0.4,0.2,0.2,0.2,0.2,0.205701,0.128016,0.114351,0.207559,0.116369,0.289242,0,0.001242,0.001629,0.001879,0.002835,0.003121,0.040406,0.128016,0.128016,0.128016,0.205701,Negative
0.252525,1,0.166667,0.333333,0.258621,0.2,0.2,0.2,0.2,0.2,0.2,0.326819,0.266151,0.186744,0.316919,0.263096,0.373575,0.017171,0.005937,0.01674,0.032206,0.011723,0.03794,0.252526,0.266151,0.266151,0.266151,0.326819,Negative
0.191919,1,0.333333,0.333333,0.396552,0,0,0,0,0,0,0.146519,0.066351,0.086345,0.160138,0.082309,0.261032,0.000158,0,0,0.002697,0.000162,0.074763,0.191921,0.066351,0.066351,0.066351,0.146519,Negative
0.494949,0,0.166667,0.333333,0.568966,0.4,0.4,0.4,0.2,0.2,0.2,0.60573,0.578144,0.371444,0.648785,0.592434,0.656728,0.044645,0,0.021204,0.030596,0.042201,0.028455,0.494949,0.578144,0.578144,0.578144,0.60573,Positive
0.010101,0,0.333333,0.666667,0.068966,0,0,0.1,0.4,0.2,0.2,0.147404,0.06622,0.095496,0.175308,0.097005,0.273945,0,0.015119,0,0.001288,0.001876,0.001518,0.010102,0.06622,0.06622,0.06622,0.147404,Negative
0.010101,0,0.5,0.666667,0.137931,0.2,0.2,0.2,0.2,0.2,0.2,0.156656,0.078431,0.089417,0.167049,0.088643,0.267718,0.00229,0.000891,0.002232,0.00161,0.002345,0.003984,0.010103,0.078431,0.078431,0.078431,0.156656,Negative
0.171717,1,0.333333,0.333333,0.396552,0.3,0,0,0,0,0,0.146519,0.06622,0.086345,0.160138,0.080648,0.260979,0,0,0,0,0,0,0.171719,0.06622,0.06622,0.06622,0.146519,Negative
0.20202,0,0.5,0.333333,0.344828,0.1,0.1,0.4,0.2,0.2,0.1,0.146864,0.067864,0.086987,0.160873,0.081035,0.314341,0.001983,0,0,0,0.162798,0.007114,0.202022,0.067864,0.067864,0.067864,0.146864,Positive
0.070707,0,0.5,0.666667,0.103448,0.3,0,0,0,0,0,0.146519,0.06622,0.086345,0.160138,0.080648,0.260979,0,0,0,0,0,0,0.070709,0.06622,0.06622,0.06622,0.146519,Positive
0.20202,0,0.166667,0.333333,0.362069,0.1,0.1,0.1,0.1,0.1,0.1,0.14855,0.071983,0.090912,0.165159,0.082221,0.26476,0.006972,0.004969,0.005966,0.00256,0.011568,0.006769,0.20202,0.071983,0.071983,0.071983,0.14855,Negative
0.222222,1,0.166667,0.666667,0.12069,0.1,0.4,0.2,0.2,0.2,0.2,0.148622,0.068287,0.101421,0.181347,0.100588,0.271507,0,0.016296,0.001562,0,0.000642,0,0.222223,0.068287,0.068287,0.068287,0.148622,Negative
0.141414,1,0.666667,0.666667,0.137931,0.2,0.2,0.1,0.1,0.2,0.2,0.161736,0.078549,0.088159,0.170654,0.099293,0.27857,0.002303,0.001965,0.012459,0.030274,0.023445,0.032079,0.141418,0.078549,0.078549,0.078549,0.161736,Negative
0.171717,1,0.166667,0.333333,0.327586,0.1,0.1,0.1,0.1,0.1,0.1,0.159897,0.071954,0.087146,0.162189,0.08326,0.261723,0.006922,0.001937,0.002431,0.004242,0.002269,0.004614,0.171718,0.071954,0.071954,0.071954,0.159897,Negative
0.060606,1,0.166667,0.666667,0.068966,0.2,0.2,0.2,0.2,0.2,0.2,0.206267,0.129804,0.121455,0.220141,0.14482,0.311675,0.003434,0.002672,0.004511,0.004026,0.006565,0.004743,0.060607,0.129804,0.129804,0.129804,0.206267,Negative
0.343434,0,0.333333,0.666667,0.258621,0.2,0.2,0.2,0.2,0.2,0.2,0.367442,0.285198,0.213932,0.380802,0.290175,0.423049,0.009188,0.005642,0.010061,0.012095,0.018782,0.013964,0.343435,0.285198,0.285198,0.285198,0.367442,Negative
0.040404,1,0.333333,0.666667,0.068966,0.2,0.2,0.2,0.2,0.2,0,0.18429,0.104568,0.10381,0.173229,0.080648,0.260979,0.00229,0.001077,0.001116,0,0,0,0.040406,0.104568,0.104568,0.104568,0.18429,Negative
0.141414,0,0.333333,1,0.068966,0.1,0.1,0.1,0.2,0.2,0.2,0.147563,0.073497,0.09131,0.168048,0.087354,0.260979,0.00882,0.005372,0.000009,0.000053,0,0,0.141415,0.073497,0.073497,0.073497,0.147563,Positive
0.353535,0,0.166667,0.666667,0.086207,0.3,0,0,0,0,0.1,0.144823,0.064401,0.085292,0.158332,0.078747,0.274875,0,0,0,0,0.04689,0.001897,0.353535,0.064401,0.064401,0.064401,0.144823,Negative
0.040404,0,0.5,0.333333,0.586207,0.1,0.1,0.1,0.1,0.1,0.1,0.146864,0.066591,0.086559,0.160505,0.081035,0.261278,0.000446,0.000232,0.000435,0.000628,0.000914,0.00074,0.040406,0.066591,0.066591,0.066591,0.146864,Negative
0.070707,1,0.333333,0.333333,0.413793,0.2,0.2,0.2,0.2,0.2,0.2,0.218939,0.136938,0.124495,0.18877,0.110985,0.28329,0.004693,0.001488,0.002388,0.003221,0.003517,0.001897,0.070709,0.136938,0.136938,0.136938,0.218939,Negative
0.020202,1,0.333333,0.333333,0.206897,0.2,0.2,0.2,0.2,0.2,0.2,0.173196,0.093542,0.102753,0.188574,0.102113,0.277952,0.001779,0.00098,0.00106,0.001288,0.001876,0.000949,0.020204,0.093542,0.093542,0.093542,0.173196,Negative
0.040404,1,0.333333,0.333333,0.37931,0.3,0.4,0.2,0.2,0.4,0.4,0.185269,0.106847,0.111098,0.205372,0.127371,0.299648,0,0.001781,0.004464,0,0.009378,0.003794,0.040406,0.106847,0.106847,0.106847,0.185269,Negative
0.080808,1,0.333333,0.666667,0.172414,0.2,0.2,0.2,0.2,0.4,0.4,0.166216,0.088445,0.099765,0.185284,0.106396,0.281686,0.002104,0.000836,0.002969,0,0.003282,0.003794,0.08081,0.088445,0.088445,0.088445,0.166216,Positive
0.070707,1,0.5,0.333333,0.327586,0.1,0.2,0.2,0.2,0.2,0.2,0.152812,0.078343,0.095578,0.174526,0.100522,0.271213,0.007441,0.002969,0.004492,0.012882,0.011723,0.003794,0.07071,0.078343,0.078343,0.078343,0.152812,Negative
0.494949,1,0.333333,0.333333,0.258621,0.2,0.2,0.2,0.2,0.2,0.2,0.458871,0.401104,0.278519,0.487393,0.414821,0.516391,0.0149,0.007821,0.016964,0.019324,0.031925,0.024661,0.494951,0.401104,0.401104,0.401104,0.458871,Negative
0.010101,1,0.333333,0.333333,0.155172,0.3,0,0.1,0.4,0.4,0,0.146519,0.06622,0.086773,0.160873,0.080648,0.260979,0,0.000463,0,0,0,0,0.010103,0.06622,0.06622,0.06622,0.146519,Positive
